datetime,PM2.5,PM10,O3,CO,Temperature,Humidity,hour,dayofweek,month
2022-05-05 00:00:00,35.75,37.75,61.6666666666667,488.75,18.1916666666667,39.8191666666667,0,3,5
2022-05-05 01:00:00,26.0,27.8333333333333,57.3333333333333,451.916666666667,17.2308333333333,41.1591666666667,1,3,5
2022-05-05 02:00:00,25.3333333333333,27.0833333333333,48.75,422.833333333333,17.0233333333333,40.8308333333333,2,3,5
2022-05-05 03:00:00,25.1666666666667,26.8333333333333,46.4166666666667,425.833333333333,16.5975,41.7225,3,3,5
2022-05-05 04:00:00,24.9166666666667,26.5,53.1666666666667,425.833333333333,16.5116666666667,39.8391666666667,4,3,5
2022-05-05 05:00:00,25.8333333333333,27.5,53.5,451.833333333333,16.5058333333333,40.205,5,3,5
2022-05-05 06:00:00,31.0,32.9166666666667,56.1666666666667,431.916666666667,17.1341666666667,35.5091666666667,6,3,5
2022-05-05 07:00:00,35.25,37.25,58.9166666666667,476.5,17.4275,35.36,7,3,5
2022-05-05 08:00:00,35.8333333333333,37.8333333333333,56.0833333333333,490.25,19.9666666666667,33.6841666666667,8,3,5
2022-05-05 09:00:00,66.75,68.75,68.3333333333333,501.833333333333,21.4975,31.6875,9,3,5
2022-05-05 11:00:00,71.75,73.75,84.25,473.583333333333,24.2591666666667,24.2725,11,3,5
2022-05-05 12:00:00,61.0833333333333,63.0833333333333,85.4166666666667,464.583333333333,27.4383333333333,18.7058333333333,12,3,5
2022-05-05 18:00:00,68.0,70.0,87.8333333333333,442.833333333333,25.655,20.9533333333333,18,3,5
2022-05-05 19:00:00,65.0833333333333,67.0833333333333,95.0833333333333,426.583333333333,23.85,24.4533333333333,19,3,5
2022-05-05 20:00:00,61.8333333333333,63.8333333333333,83.4166666666667,425.333333333333,22.9525,25.9291666666667,20,3,5
2022-05-05 21:00:00,62.75,64.75,83.6666666666667,417.833333333333,22.1875,31.7583333333333,21,3,5
2022-05-05 22:00:00,62.75,64.75,77.0833333333333,412.666666666667,20.7508333333333,35.915,22,3,5
2022-05-05 23:00:00,56.4166666666667,58.4166666666667,56.25,400.916666666667,19.8825,34.1466666666667,23,3,5
2022-05-06 00:00:00,33.25,35.0,64.75,416.583333333333,17.8925,45.57,0,4,5
2022-05-06 01:00:00,21.0833333333333,22.1666666666667,65.4166666666667,417.75,16.2558333333333,49.8483333333333,1,4,5
2022-05-06 02:00:00,22.8181818181818,23.9090909090909,52.3636363636364,438.909090909091,16.6609090909091,47.0390909090909,2,4,5
2022-05-06 03:00:00,23.8333333333333,25.4166666666667,46.5,450.333333333333,16.7975,45.3075,3,4,5
2022-05-06 04:00:00,25.6666666666667,27.5833333333333,47.1666666666667,464.0,16.5108333333333,45.2783333333333,4,4,5
2022-05-06 05:00:00,27.5833333333333,29.5833333333333,50.1666666666667,509.833333333333,16.6125,44.6475,5,4,5
2022-05-06 06:00:00,28.75,30.75,52.6666666666667,552.5,16.9441666666667,43.0416666666667,6,4,5
2022-05-06 08:00:00,28.6666666666667,30.5833333333333,45.25,490.166666666667,19.2466666666667,39.6533333333333,8,4,5
2022-05-06 09:00:00,54.3333333333333,56.3333333333333,53.25,500.083333333333,21.7041666666667,34.9133333333333,9,4,5
2022-05-06 12:00:00,39.5,41.5,75.0833333333333,449.666666666667,26.3975,24.53,12,4,5
2022-05-06 13:00:00,42.6666666666667,44.6666666666667,84.25,457.416666666667,28.8808333333333,21.3625,13,4,5
2022-05-06 20:00:00,41.0,43.0,98.25,401.583333333333,15.4508333333333,79.405,20,4,5
2022-05-06 21:00:00,31.4166666666667,33.0,76.0,396.166666666667,14.6833333333333,82.2933333333333,21,4,5
2022-05-06 22:00:00,27.0,28.4166666666667,62.9166666666667,389.833333333333,13.5683333333333,85.8675,22,4,5
2022-05-06 23:00:00,33.75,35.5833333333333,57.5833333333333,385.416666666667,13.2416666666667,86.4033333333334,23,4,5
2022-05-07 00:00:00,20.8333333333333,21.8333333333333,48.25,386.666666666667,13.365,82.5333333333333,0,5,5
2022-05-07 01:00:00,19.0833333333333,20.0833333333333,37.1666666666667,429.0,13.8808333333333,84.2491666666667,1,5,5
2022-05-07 02:00:00,16.4166666666667,17.4166666666667,26.9166666666667,429.916666666667,14.2475,82.67,2,5,5
2022-05-07 03:00:00,18.0,19.0,23.4166666666667,441.166666666667,13.9583333333333,83.3391666666667,3,5,5
2022-05-07 04:00:00,14.9166666666667,15.9166666666667,22.75,427.5,13.655,79.4783333333333,4,5,5
2022-05-07 05:00:00,15.1666666666667,16.1666666666667,22.1666666666667,463.916666666667,13.7841666666667,74.7316666666667,5,5,5
2022-05-07 06:00:00,17.5833333333333,18.5833333333333,23.5,558.166666666667,13.45,74.0741666666667,6,5,5
2022-05-07 07:00:00,20.25,21.4166666666667,23.4166666666667,575.75,13.7166666666667,70.4775,7,5,5
2022-05-07 08:00:00,17.1666666666667,18.1666666666667,21.3333333333333,451.916666666667,17.0091666666667,56.53,8,5,5
2022-05-07 09:00:00,17.5,18.5,32.0,425.583333333333,18.5008333333333,52.78,9,5,5
2022-05-07 10:00:00,23.25,24.5833333333333,48.75,451.416666666667,20.01,51.7108333333333,10,5,5
2022-05-07 11:00:00,23.25,24.5833333333333,50.6666666666667,446.083333333333,21.7308333333333,42.6916666666667,11,5,5
2022-05-07 12:00:00,33.3333333333333,35.25,59.9166666666667,453.916666666667,24.775,33.3275,12,5,5
2022-05-07 13:00:00,27.25,29.0,53.5,441.916666666667,27.7191666666667,24.0266666666667,13,5,5
2022-05-07 14:00:00,72.3333333333333,74.3333333333333,37.25,421.833333333333,29.9141666666667,16.6391666666667,14,5,5
2022-05-07 17:00:00,66.0833333333333,68.0833333333333,72.5,430.0,28.8683333333333,15.0983333333333,17,5,5
2022-05-07 19:00:00,66.8333333333333,68.8333333333333,72.4166666666667,410.916666666667,23.0916666666667,27.5758333333333,19,5,5
2022-05-07 20:00:00,55.25,56.9166666666667,63.5833333333333,388.0,21.7175,29.3591666666667,20,5,5
2022-05-07 21:00:00,13.5833333333333,14.5833333333333,56.0,390.75,20.4383333333333,32.88,21,5,5
2022-05-07 22:00:00,19.3333333333333,20.3333333333333,53.5,389.5,19.5175,39.505,22,5,5
2022-05-07 23:00:00,20.0833333333333,21.0833333333333,63.9166666666667,384.25,18.5616666666667,47.0291666666667,23,5,5
2022-05-08 00:00:00,25.25,26.9166666666667,60.5,385.25,17.3533333333333,53.6775,0,6,5
2022-05-08 01:00:00,22.6666666666667,23.8333333333333,50.1666666666667,390.25,16.945,53.3858333333333,1,6,5
2022-05-08 02:00:00,19.5833333333333,20.5833333333333,38.25,425.333333333333,17.5608333333333,48.6066666666667,2,6,5
2022-05-08 03:00:00,24.1666666666667,25.5833333333333,34.5,444.0,16.6691666666667,52.6325,3,6,5
2022-05-08 04:00:00,27.0,28.75,35.9166666666667,416.333333333333,16.2908333333333,49.795,4,6,5
2022-05-08 05:00:00,26.75,28.5833333333333,41.5,392.916666666667,17.2466666666667,42.155,5,6,5
2022-05-08 06:00:00,27.1666666666667,28.9166666666667,35.5833333333333,449.75,16.9275,44.1383333333333,6,6,5
2022-05-08 07:00:00,24.4166666666667,25.75,37.25,546.75,16.1383333333333,48.91,7,6,5
2022-05-08 08:00:00,25.3333333333333,27.0833333333333,37.6666666666667,505.166666666667,18.9466666666667,44.2783333333333,8,6,5
2022-05-08 09:00:00,25.6666666666667,27.0833333333333,44.3333333333333,447.25,21.2408333333333,40.2275,9,6,5
2022-05-08 10:00:00,57.0,59.0,61.0,455.166666666667,22.055,38.28,10,6,5
2022-05-08 11:00:00,70.5,72.5,64.3333333333333,435.416666666667,23.875,30.6391666666667,11,6,5
2022-05-08 12:00:00,42.5833333333333,44.3333333333333,68.4166666666667,433.833333333333,26.995,23.8691666666667,12,6,5
2022-05-08 14:00:00,72.0,74.0,67.0833333333333,414.166666666667,28.1558333333333,18.6025,14,6,5
2022-05-08 15:00:00,73.3333333333333,75.3333333333333,66.0,403.75,28.6583333333333,17.8141666666667,15,6,5
2022-05-08 16:00:00,67.3333333333333,69.3333333333333,64.3333333333333,408.333333333333,26.77,18.545,16,6,5
2022-05-08 17:00:00,65.6666666666667,67.6666666666667,62.5833333333333,449.0,25.6783333333333,21.52,17,6,5
2022-05-08 18:00:00,67.75,69.75,66.9166666666667,464.166666666667,25.1966666666667,24.4058333333333,18,6,5
2022-05-08 19:00:00,73.0,75.0,72.0,416.333333333333,24.455,29.2233333333333,19,6,5
2022-05-08 20:00:00,50.75,52.6666666666667,78.5833333333333,397.0,20.7883333333333,45.2791666666667,20,6,5
2022-05-08 21:00:00,22.4166666666667,23.5833333333333,90.3333333333333,382.083333333333,15.9008333333333,64.1025,21,6,5
2022-05-08 22:00:00,25.5833333333333,27.5,71.1666666666667,390.833333333333,17.905,49.6141666666667,22,6,5
2022-05-08 23:00:00,27.75,29.5,54.0833333333333,403.833333333333,19.3558333333333,45.3275,23,6,5
2022-05-09 00:00:00,35.25,37.25,46.5833333333333,409.25,18.1691666666667,53.0483333333333,0,0,5
2022-05-09 01:00:00,30.25,32.25,49.1666666666667,393.833333333333,17.4308333333333,50.645,1,0,5
2022-05-09 02:00:00,31.25,33.25,46.5833333333333,387.916666666667,17.4691666666667,49.9583333333333,2,0,5
2022-05-09 03:00:00,33.75,35.75,39.0833333333333,403.583333333333,16.8741666666667,49.9,3,0,5
2022-05-09 04:00:00,32.6666666666667,34.6666666666667,37.75,440.416666666667,15.9241666666667,52.0716666666667,4,0,5
2022-05-09 05:00:00,28.6666666666667,30.6666666666667,40.5833333333333,438.083333333333,15.7325,49.9116666666667,5,0,5
2022-05-09 06:00:00,29.0833333333333,31.0833333333333,44.75,456.583333333333,15.9233333333333,49.275,6,0,5
2022-05-09 07:00:00,34.1666666666667,36.1666666666667,48.3333333333333,458.166666666667,17.2258333333333,47.8583333333333,7,0,5
2022-05-09 08:00:00,30.3333333333333,32.0833333333333,35.5,462.75,20.7366666666667,39.8616666666667,8,0,5
2022-05-09 09:00:00,31.1666666666667,33.1666666666667,45.0,460.333333333333,22.2933333333333,36.1766666666667,9,0,5
2022-05-09 10:00:00,45.0,47.0,62.1666666666667,478.083333333333,22.1808333333333,36.1708333333333,10,0,5
2022-05-09 12:00:00,51.4166666666667,53.4166666666667,52.4166666666667,437.583333333333,27.0,20.8316666666667,12,0,5
2022-05-09 13:00:00,56.1666666666667,58.1666666666667,62.0,444.083333333333,29.27,17.67,13,0,5
